Date,District,Max Temperature (°C),Min Temperature (°C),Avg Temperature (°C),Rainfall (mm),Humidity (%),Wind Speed (km/h),Weather Condition
2023-02-01,Siddipet,39.5,23.2,31.3,62.9,74.0,6.8,Sunny
2023-02-02,Hyderabad,31.4,25.5,28.5,0.0,43.5,14.9,Sunny
2023-02-02,Warangal,39.5,23.6,31.6,0.0,49.9,2.6,Partly Cloudy
2023-02-02,Nizamabad,34.6,17.9,26.2,0.0,51.7,2.1,Rainy
2023-02-02,Karimnagar,34.9,16.0,25.4,0.0,60.3,14.1,Sunny
2023-02-02,Khammam,29.9,20.1,25.0,0.0,50.9,11.9,Rainy
2023-02-02,Adilabad,36.2,17.9,27.1,27.0,68.6,10.8,Cloudy
2023-02-02,Mahabubnagar,37.3,17.3,27.3,0.0,65.7,9.8,Partly Cloudy
2023-02-02,Nalgonda,33.4,24.6,29.0,26.7,47.1,12.1,Sunny
2023-02-02,Medak,38.5,24.1,31.3,0.0,41.3,10.6,Rainy
2023-02-02,Siddipet,29.6,16.5,23.0,0.0,59.1,13.5,Sunny
2023-02-03,Hyderabad,41.5,19.3,30.4,61.9,89.9,10.6,Rainy
2023-02-03,Warangal,28.4,26.1,27.2,0.0,64.3,8.1,Sunny
2023-02-03,Nizamabad,37.1,20.9,29.0,113.4,60.5,3.0,Cloudy
2023-02-03,Karimnagar,38.4,17.6,28.0,0.0,76.2,7.6,Partly Cloudy
2023-02-03,Khammam,35.4,16.8,26.1,87.3,58.6,3.1,Rainy
2023-02-03,Adilabad,33.2,17.4,25.3,0.0,52.4,9.3,Rainy
2023-02-03,Mahabubnagar,31.0,17.8,24.4,0.0,81.3,14.7,Partly Cloudy
2023-02-03,Nalgonda,36.1,24.5,30.3,0.0,81.2,12.4,Rainy
2023-02-03,Medak,37.5,15.7,26.6,0.0,64.1,9.0,Cloudy
2023-02-03,Siddipet,36.7,20.0,28.3,58.8,60.4,12.6,Partly Cloudy
2023-02-04,Hyderabad,30.9,16.0,23.5,98.9,63.8,14.9,Sunny
2023-02-04,Warangal,35.0,20.9,27.9,0.0,77.9,10.1,Partly Cloudy
2023-02-04,Nizamabad,38.8,22.4,30.6,0.0,66.4,11.3,Partly Cloudy
2023-02-04,Karimnagar,39.1,20.6,29.9,0.0,47.2,4.9,Rainy
2023-02-04,Khammam,33.9,27.1,30.5,0.0,61.5,10.4,Cloudy
2023-02-04,Adilabad,41.2,21.8,31.5,0.0,58.9,4.9,Rainy
2023-02-04,Mahabubnagar,31.9,16.0,24.0,0.0,47.9,10.4,Sunny
2023-02-04,Nalgonda,39.7,22.4,31.1,0.0,64.3,6.5,Sunny
2023-02-04,Medak,38.4,26.2,32.3,0.0,48.7,11.1,Cloudy
2023-02-04,Siddipet,28.4,22.2,25.3,87.1,81.2,12.6,Rainy
2023-02-05,Hyderabad,34.3,15.2,24.8,56.3,80.2,8.2,Rainy
2023-02-05,Warangal,41.3,21.7,31.5,16.1,61.2,12.0,Cloudy
2023-02-05,Nizamabad,33.4,24.9,29.1,4.1,68.2,3.8,Cloudy
2023-02-05,Karimnagar,37.7,24.9,31.3,0.0,41.1,4.9,Partly Cloudy
2023-02-05,Khammam,36.2,15.4,25.8,0.0,83.2,4.8,Rainy
2023-02-05,Adilabad,34.3,21.1,27.7,0.0,61.0,12.4,Cloudy
2023-02-05,Mahabubnagar,37.7,18.9,28.3,0.0,46.2,6.0,Sunny
2023-02-05,Nalgonda,37.5,21.2,29.4,0.0,76.4,8.0,Cloudy
2023-02-05,Medak,33.3,17.9,25.6,14.0,63.4,7.4,Partly Cloudy
2023-02-05,Siddipet,35.1,27.9,31.5,0.0,58.5,5.3,Rainy
2023-02-06,Hyderabad,29.0,22.5,25.7,0.0,86.3,10.7,Cloudy
2023-02-06,Warangal,30.1,16.7,23.4,34.2,66.6,6.1,Cloudy
2023-02-06,Nizamabad,36.5,25.3,30.9,0.0,52.8,7.1,Rainy
2023-02-06,Karimnagar,32.6,26.1,29.3,0.0,78.6,4.9,Rainy
2023-02-06,Khammam,34.6,25.6,30.1,0.0,53.7,14.8,Sunny
2023-02-06,Adilabad,37.5,16.1,26.8,0.0,89.9,8.7,Cloudy
2023-02-06,Mahabubnagar,33.5,26.8,30.2,0.0,70.7,14.1,Cloudy
2023-02-06,Nalgonda,28.5,20.0,24.3,0.0,66.8,6.3,Sunny
2023-02-06,Medak,29.3,17.0,23.1,0.0,89.5,2.9,Partly Cloudy
2023-02-06,Siddipet,40.9,17.4,29.2,16.9,65.3,13.9,Rainy
2023-02-07,Hyderabad,30.5,19.6,25.1,0.0,72.9,11.0,Rainy
2023-02-07,Warangal,29.8,16.9,23.3,0.0,49.6,7.3,Sunny
2023-02-07,Nizamabad,32.4,23.0,27.7,0.0,71.0,4.6,Sunny
2023-02-07,Karimnagar,39.1,25.2,32.2,3.1,50.2,8.4,Rainy
2023-02-07,Khammam,32.2,22.3,27.3,0.0,69.9,9.1,Sunny
2023-02-07,Adilabad,34.0,21.0,27.5,0.0,82.4,2.3,Cloudy
2023-02-07,Mahabubnagar,37.3,15.8,26.6,0.0,43.2,10.7,Cloudy
2023-02-07,Nalgonda,34.9,26.0,30.4,0.0,89.9,10.2,Rainy
2023-02-07,Medak,29.8,23.0,26.4,0.0,52.7,9.4,Sunny
2023-02-07,Siddipet,36.9,17.6,27.2,0.0,75.2,2.4,Rainy
2023-02-08,Hyderabad,29.3,15.3,22.3,22.8,59.5,6.2,Cloudy
2023-02-08,Warangal,30.0,23.5,26.8,0.0,82.3,9.0,Rainy
2023-02-08,Nizamabad,34.7,23.3,29.0,0.0,42.6,12.3,Partly Cloudy
2023-02-08,Karimnagar,34.3,26.5,30.4,0.0,55.7,5.1,Rainy
2023-02-08,Khammam,31.5,26.0,28.7,0.0,45.8,3.9,Cloudy
2023-02-08,Adilabad,41.1,27.0,34.0,0.0,46.4,7.8,Cloudy
2023-02-08,Mahabubnagar,36.4,20.5,28.4,0.0,47.5,2.5,Sunny
2023-02-08,Nalgonda,41.9,25.1,33.5,0.0,79.7,5.8,Cloudy
2023-02-08,Medak,30.3,18.8,24.6,0.0,76.6,10.3,Rainy
2023-02-08,Siddipet,33.9,16.1,25.0,90.2,56.7,9.3,Rainy
2023-02-09,Hyderabad,39.5,22.4,30.9,0.0,71.8,11.6,Rainy
2023-02-09,Warangal,31.9,24.2,28.1,0.0,64.0,14.7,Partly Cloudy
2023-02-09,Nizamabad,38.0,26.2,32.1,0.0,71.2,7.9,Partly Cloudy
2023-02-09,Karimnagar,38.9,18.8,28.8,0.0,53.0,2.6,Rainy
2023-02-09,Khammam,39.1,22.8,30.9,23.9,66.7,2.0,Rainy
2023-02-09,Adilabad,38.5,24.6,31.6,0.0,66.4,14.0,Rainy
2023-02-09,Mahabubnagar,30.0,25.9,27.9,34.0,42.3,6.5,Partly Cloudy
2023-02-09,Nalgonda,35.3,16.7,26.0,0.0,79.5,8.9,Rainy
2023-02-09,Medak,29.9,21.2,25.6,0.0,43.5,3.0,Sunny
2023-02-09,Siddipet,40.6,17.0,28.8,0.0,46.0,5.6,Rainy
2023-02-10,Hyderabad,30.2,27.0,28.6,45.3,49.5,12.0,Rainy
2023-02-10,Warangal,41.7,23.9,32.8,61.5,87.4,9.0,Rainy
2023-02-10,Nizamabad,29.9,26.2,28.1,83.2,69.3,14.0,Rainy
2023-02-10,Karimnagar,36.0,21.1,28.5,0.0,48.8,13.0,Cloudy
2023-02-10,Khammam,36.5,27.1,31.8,0.0,80.5,14.7,Partly Cloudy
2023-02-10,Adilabad,35.3,24.4,29.8,0.0,79.9,3.6,Partly Cloudy
2023-02-10,Mahabubnagar,37.3,16.1,26.7,103.2,79.8,6.8,Partly Cloudy
2023-02-10,Nalgonda,35.3,20.5,27.9,0.0,46.5,9.6,Partly Cloudy
2023-02-10,Medak,34.3,18.6,26.5,0.0,69.7,11.9,Sunny
2023-02-10,Siddipet,39.4,26.5,32.9,0.0,65.8,11.2,Sunny
2023-02-11,Hyderabad,35.6,26.1,30.8,0.0,82.8,7.7,Rainy
2023-02-11,Warangal,31.0,19.6,25.3,0.0,74.5,6.1,Sunny
2023-02-11,Nizamabad,31.3,26.2,28.7,69.0,54.9,11.9,Partly Cloudy
2023-02-11,Karimnagar,38.1,27.5,32.8,99.7,57.4,2.6,Cloudy
2023-02-11,Khammam,30.2,25.1,27.6,0.0,42.2,14.8,Cloudy
2023-02-11,Adilabad,34.3,19.4,26.9,0.0,46.0,4.0,Rainy
2023-02-11,Mahabubnagar,39.1,19.0,29.0,0.0,69.4,7.7,Cloudy
2023-02-11,Nalgonda,30.1,24.0,27.0,25.5,52.4,7.6,Partly Cloudy
2023-02-11,Medak,33.5,24.9,29.2,0.0,64.8,5.7,Sunny
2023-02-11,Siddipet,37.1,25.7,31.4,0.0,86.2,4.9,Sunny
2023-02-12,Hyderabad,38.1,25.6,31.9,0.0,66.2,13.1,Sunny
2023-02-12,Warangal,34.3,26.4,30.3,0.0,46.3,6.4,Sunny
2023-02-12,Nizamabad,39.9,25.7,32.8,0.0,58.9,11.5,Rainy
2023-02-12,Karimnagar,33.1,17.1,25.1,0.0,42.6,4.6,Partly Cloudy
2023-02-12,Khammam,41.9,20.8,31.4,0.0,40.4,4.9,Rainy
2023-02-12,Adilabad,29.7,24.0,26.8,0.0,70.3,5.5,Rainy
2023-02-12,Mahabubnagar,40.6,19.8,30.2,0.0,45.7,14.4,Rainy
2023-02-12,Nalgonda,40.1,18.5,29.3,0.0,68.5,7.9,Partly Cloudy
2023-02-12,Medak,36.2,20.6,28.4,0.0,81.8,4.6,Partly Cloudy
2023-02-12,Siddipet,34.4,23.5,28.9,26.6,48.6,11.6,Partly Cloudy
2023-02-13,Hyderabad,36.9,20.3,28.6,116.0,82.6,6.2,Cloudy
2023-02-13,Warangal,36.2,23.6,29.9,85.5,62.0,9.7,Partly Cloudy
2023-02-13,Nizamabad,31.4,27.4,29.4,0.0,68.9,14.7,Cloudy
2023-02-13,Karimnagar,39.1,15.8,27.4,0.0,50.0,4.3,Cloudy
2023-02-13,Khammam,28.7,27.3,28.0,0.0,66.0,7.9,Sunny
2023-02-13,Adilabad,40.1,20.3,30.2,101.7,61.6,9.6,Rainy
2023-02-13,Mahabubnagar,33.9,20.2,27.0,0.0,48.9,2.7,Partly Cloudy
2023-02-13,Nalgonda,41.6,23.3,32.4,0.0,71.7,14.7,Partly Cloudy
2023-02-13,Medak,39.5,25.1,32.3,0.0,74.8,6.6,Cloudy
2023-02-13,Siddipet,34.8,21.2,28.0,0.0,73.1,7.8,Partly Cloudy
2023-02-14,Hyderabad,33.7,19.1,26.4,67.8,55.1,7.6,Partly Cloudy
2023-02-14,Warangal,28.5,18.3,23.4,0.0,63.7,13.6,Cloudy
2023-02-14,Nizamabad,41.2,26.2,33.7,51.2,74.9,8.3,Partly Cloudy
2023-02-14,Karimnagar,33.3,16.9,25.1,106.5,53.2,5.8,Sunny
2023-02-14,Khammam,30.5,24.8,27.6,103.3,64.9,13.5,Sunny
2023-02-14,Adilabad,35.2,24.3,29.8,0.0,67.7,11.7,Sunny
2023-02-14,Mahabubnagar,40.5,20.1,30.3,77.4,42.0,2.1,Sunny
2023-02-14,Nalgonda,37.0,22.4,29.7,0.0,60.1,2.7,Sunny
2023-02-14,Medak,34.8,17.7,26.2,67.4,80.6,6.4,Rainy
2023-02-14,Siddipet,32.8,20.6,26.7,0.0,59.2,14.7,Sunny
2023-02-15,Hyderabad,28.4,24.1,26.2,0.0,41.8,11.8,Sunny
2023-02-15,Warangal,28.7,22.0,25.4,57.4,87.6,10.3,Sunny
2023-02-15,Nizamabad,33.5,25.7,29.6,0.0,84.5,3.3,Partly Cloudy
2023-02-15,Karimnagar,34.8,18.0,26.4,0.0,51.6,6.5,Sunny
2023-02-15,Khammam,40.9,26.5,33.7,0.0,63.0,3.6,Partly Cloudy
2023-02-15,Adilabad,34.5,20.1,27.3,19.5,69.8,12.9,Sunny
2023-02-15,Mahabubnagar,40.5,24.1,32.3,0.0,72.0,6.8,Sunny
2023-02-15,Nalgonda,33.1,27.4,30.2,0.0,82.1,10.4,Rainy
2023-02-15,Medak,40.5,17.6,29.0,0.0,71.9,3.1,Cloudy
2023-02-15,Siddipet,36.0,18.8,27.4,0.0,57.7,9.2,Rainy
2023-02-16,Hyderabad,32.5,18.4,25.5,0.0,70.4,2.2,Cloudy
2023-02-16,Warangal,30.1,17.2,23.6,0.0,42.4,8.5,Sunny
2023-02-16,Nizamabad,40.5,17.0,28.8,0.0,50.2,12.7,Sunny
2023-02-16,Karimnagar,29.1,15.1,22.1,0.0,46.1,14.6,Rainy
2023-02-16,Khammam,35.7,22.2,29.0,113.4,70.0,11.6,Cloudy
2023-02-16,Adilabad,38.2,26.8,32.5,90.0,72.3,5.3,Sunny
2023-02-16,Mahabubnagar,37.1,19.6,28.4,0.0,71.3,12.6,Rainy
2023-02-16,Nalgonda,34.9,18.7,26.8,0.0,47.1,3.6,Cloudy
2023-02-16,Medak,31.1,15.6,23.3,0.0,84.9,14.4,Partly Cloudy
2023-02-16,Siddipet,37.6,23.1,30.4,0.0,49.3,8.2,Rainy
2023-02-17,Hyderabad,31.2,26.2,28.7,0.0,62.8,10.9,Partly Cloudy
2023-02-17,Warangal,34.3,23.1,28.7,59.8,69.3,14.2,Rainy
2023-02-17,Nizamabad,41.4,18.1,29.8,0.0,86.7,8.3,Partly Cloudy
2023-02-17,Karimnagar,41.1,27.7,34.4,0.0,59.1,13.0,Sunny
2023-02-17,Khammam,36.4,15.2,25.8,64.1,64.9,13.4,Cloudy
2023-02-17,Adilabad,39.7,18.1,28.9,0.0,56.7,6.6,Cloudy
2023-02-17,Mahabubnagar,37.1,19.5,28.3,112.7,79.5,11.4,Partly Cloudy
2023-02-17,Nalgonda,37.8,22.9,30.4,0.0,76.0,2.9,Cloudy
2023-02-17,Medak,33.9,21.7,27.8,0.0,60.4,10.6,Rainy
2023-02-17,Siddipet,40.1,27.7,33.9,4.3,58.0,14.2,Cloudy
2023-02-18,Hyderabad,36.5,18.5,27.5,0.0,68.5,11.2,Partly Cloudy
2023-02-18,Warangal,28.4,25.2,26.8,0.0,69.8,8.8,Rainy
2023-02-18,Nizamabad,28.9,23.1,26.0,0.0,60.3,7.0,Rainy
2023-02-18,Karimnagar,35.6,21.9,28.8,82.4,87.2,13.1,Partly Cloudy
2023-02-18,Khammam,39.0,19.6,29.3,0.0,63.6,11.5,Sunny
2023-02-18,Adilabad,36.4,18.5,27.5,37.6,41.2,12.9,Rainy
2023-02-18,Mahabubnagar,41.8,19.9,30.9,0.0,40.4,11.1,Partly Cloudy
2023-02-18,Nalgonda,37.3,17.4,27.3,0.0,77.1,10.1,Rainy
2023-02-18,Medak,37.1,25.9,31.5,0.0,73.8,11.1,Cloudy
2023-02-18,Siddipet,32.4,25.1,28.8,0.0,74.8,6.2,Rainy
2023-02-19,Hyderabad,38.9,23.3,31.1,0.0,65.0,14.0,Cloudy
2023-02-19,Warangal,31.1,27.4,29.2,0.0,89.8,4.6,Partly Cloudy
2023-02-19,Nizamabad,31.8,24.0,27.9,0.0,61.4,5.4,Partly Cloudy
2023-02-19,Karimnagar,38.9,28.0,33.4,0.0,70.3,4.5,Rainy
2023-02-19,Khammam,39.2,24.4,31.8,0.0,65.9,14.5,Sunny
2023-02-19,Adilabad,40.6,24.2,32.4,74.1,88.4,8.0,Partly Cloudy
2023-02-19,Mahabubnagar,40.0,16.6,28.3,0.0,43.7,11.7,Sunny
2023-02-19,Nalgonda,41.9,15.9,28.9,0.0,62.2,7.8,Cloudy
2023-02-19,Medak,33.6,27.6,30.6,0.0,64.8,5.6,Partly Cloudy
2023-02-19,Siddipet,32.6,16.8,24.7,1.3,75.0,2.9,Rainy
2023-02-20,Hyderabad,30.0,21.1,25.5,0.0,59.5,14.3,Cloudy
2023-02-20,Warangal,29.9,21.5,25.7,0.0,84.4,13.8,Rainy
2023-02-20,Nizamabad,34.3,20.1,27.2,0.0,84.9,7.4,Rainy
2023-02-20,Karimnagar,28.2,23.2,25.7,0.0,58.3,13.2,Sunny
2023-02-20,Khammam,28.3,17.8,23.1,0.0,85.6,13.3,Rainy
2023-02-20,Adilabad,36.1,27.0,31.5,72.5,83.6,13.0,Cloudy
2023-02-20,Mahabubnagar,38.4,20.5,29.4,0.0,64.8,12.9,Rainy
2023-02-20,Nalgonda,39.3,17.6,28.4,0.0,41.3,5.8,Cloudy
2023-02-20,Medak,32.5,26.7,29.6,0.0,62.8,5.5,Cloudy
2023-02-20,Siddipet,41.1,26.5,33.8,0.0,44.5,13.1,Sunny
2023-02-21,Hyderabad,31.4,19.3,25.4,0.0,43.3,7.6,Sunny
2023-02-21,Warangal,39.7,15.1,27.4,0.0,70.8,5.0,Sunny
2023-02-21,Nizamabad,29.0,26.3,27.6,0.0,80.8,2.1,Cloudy
2023-02-21,Karimnagar,28.6,21.8,25.2,118.2,49.8,6.1,Partly Cloudy
2023-02-21,Khammam,39.2,27.2,33.2,0.0,74.2,7.2,Rainy
2023-02-21,Adilabad,37.6,19.0,28.3,0.0,48.0,12.4,Partly Cloudy
2023-02-21,Mahabubnagar,28.2,19.2,23.7,83.0,40.3,8.5,Sunny
2023-02-21,Nalgonda,35.3,21.5,28.4,0.0,54.4,2.8,Partly Cloudy
2023-02-21,Medak,40.2,27.1,33.6,16.4,69.5,7.3,Partly Cloudy
2023-02-21,Siddipet,41.8,19.6,30.7,0.0,65.4,14.9,Partly Cloudy
2023-02-22,Hyderabad,41.3,25.2,33.2,0.0,56.3,3.7,Rainy
2023-02-22,Warangal,40.3,18.2,29.2,21.2,61.8,12.9,Cloudy
2023-02-22,Nizamabad,38.4,16.2,27.3,0.0,70.2,3.2,Rainy
2023-02-22,Karimnagar,35.0,25.6,30.3,0.0,88.1,2.3,Sunny
2023-02-22,Khammam,34.2,21.8,28.0,0.0,62.4,13.1,Rainy
2023-02-22,Adilabad,29.3,27.8,28.6,0.0,80.5,7.1,Rainy
2023-02-22,Mahabubnagar,36.3,24.0,30.1,0.0,49.7,14.8,Partly Cloudy
2023-02-22,Nalgonda,32.2,17.5,24.8,0.0,41.4,6.2,Partly Cloudy
2023-02-22,Medak,35.0,20.3,27.6,11.7,86.6,5.8,Cloudy
2023-02-22,Siddipet,35.4,26.6,31.0,0.0,81.9,4.1,Sunny
2023-02-23,Hyderabad,40.3,15.4,27.9,0.0,42.9,10.5,Cloudy
2023-02-23,Warangal,34.3,20.6,27.4,0.0,72.1,5.6,Rainy
2023-02-23,Nizamabad,41.0,16.2,28.6,0.0,69.4,12.6,Partly Cloudy
2023-02-23,Karimnagar,38.1,21.1,29.6,0.0,40.5,14.1,Partly Cloudy
2023-02-23,Khammam,41.8,23.4,32.6,0.0,85.6,12.6,Rainy
2023-02-23,Adilabad,32.9,26.9,29.9,70.0,85.2,2.0,Rainy
2023-02-23,Mahabubnagar,28.1,26.2,27.2,0.0,60.4,5.5,Rainy
2023-02-23,Nalgonda,34.7,26.4,30.5,0.0,50.6,2.0,Sunny
2023-02-23,Medak,36.4,20.4,28.4,0.0,74.3,3.9,Rainy
2023-02-23,Siddipet,35.6,25.3,30.5,101.7,86.6,5.6,Rainy
2023-02-24,Hyderabad,32.8,19.4,26.1,22.2,47.1,5.0,Cloudy
2023-02-24,Warangal,38.2,21.3,29.8,0.0,83.0,2.4,Rainy
2023-02-24,Nizamabad,41.1,19.4,30.3,26.7,55.9,5.3,Sunny
2023-02-24,Karimnagar,36.7,17.7,27.2,0.0,88.8,2.2,Sunny
2023-02-24,Khammam,28.8,19.5,24.2,0.0,71.4,6.2,Cloudy
2023-02-24,Adilabad,39.6,27.6,33.6,0.0,72.1,3.7,Rainy
2023-02-24,Mahabubnagar,40.0,17.2,28.6,53.6,79.3,6.4,Cloudy
2023-02-24,Nalgonda,40.5,25.8,33.2,0.0,77.8,2.9,Rainy
2023-02-24,Medak,37.8,25.7,31.7,0.0,63.4,7.1,Partly Cloudy
2023-02-24,Siddipet,34.7,18.6,26.6,0.0,59.2,12.6,Rainy
2023-02-25,Hyderabad,38.8,19.3,29.0,94.8,51.2,12.6,Sunny
2023-02-25,Warangal,36.0,20.4,28.2,0.0,87.7,13.6,Partly Cloudy
2023-02-25,Nizamabad,35.6,27.5,31.6,0.0,66.5,6.1,Rainy
2023-02-25,Karimnagar,31.9,20.6,26.2,57.4,60.7,9.6,Rainy
2023-02-25,Khammam,30.0,26.3,28.1,0.0,64.6,6.7,Cloudy
2023-02-25,Adilabad,34.9,19.1,27.0,0.0,57.5,8.0,Cloudy
2023-02-25,Mahabubnagar,39.6,25.3,32.5,0.0,41.9,5.5,Cloudy
2023-02-25,Nalgonda,31.0,24.7,27.9,0.0,82.0,4.8,Rainy
2023-02-25,Medak,37.6,26.9,32.3,37.2,77.2,13.1,Sunny
2023-02-25,Siddipet,29.3,22.2,25.7,37.7,81.5,11.3,Sunny
2023-02-26,Hyderabad,40.5,26.8,33.6,0.0,66.9,10.1,Sunny
2023-02-26,Warangal,29.6,24.5,27.0,0.0,45.4,8.2,Cloudy
2023-02-26,Nizamabad,40.1,17.1,28.6,0.0,72.9,12.1,Partly Cloudy
2023-02-26,Karimnagar,36.3,24.2,30.2,0.0,56.7,13.9,Sunny
2023-02-26,Khammam,41.8,16.9,29.3,21.1,70.2,9.5,Rainy
2023-02-26,Adilabad,32.5,20.8,26.6,0.0,59.0,6.8,Cloudy
2023-02-26,Mahabubnagar,35.8,26.0,30.9,37.4,56.9,4.1,Rainy
2023-02-26,Nalgonda,29.2,24.1,26.7,94.7,58.7,6.5,Cloudy
2023-02-26,Medak,39.7,25.4,32.5,51.9,67.9,6.9,Sunny
2023-02-26,Siddipet,29.6,21.6,25.6,0.0,89.1,9.6,Rainy
2023-02-27,Hyderabad,35.6,25.2,30.4,0.0,80.2,11.2,Sunny
2023-02-27,Warangal,35.7,15.5,25.6,0.0,63.0,9.5,Partly Cloudy
2023-02-27,Nizamabad,36.3,26.8,31.6,85.9,51.6,10.0,Partly Cloudy
2023-02-27,Karimnagar,32.2,16.6,24.4,0.0,47.3,13.7,Partly Cloudy
2023-02-27,Khammam,34.0,19.6,26.8,0.0,69.2,9.3,Sunny
2023-02-27,Adilabad,28.2,27.6,27.9,0.0,62.2,7.3,Partly Cloudy
2023-02-27,Mahabubnagar,40.1,26.4,33.3,0.0,55.6,10.7,Partly Cloudy
2023-02-27,Nalgonda,33.5,17.7,25.6,109.9,46.4,7.0,Partly Cloudy
2023-02-27,Medak,29.1,24.8,26.9,0.0,73.8,11.6,Cloudy
2023-02-27,Siddipet,28.1,25.6,26.8,0.0,55.5,6.1,Cloudy
2023-02-28,Hyderabad,31.5,16.0,23.7,0.0,55.7,10.7,Sunny
2023-02-28,Warangal,40.5,21.4,31.0,34.7,47.4,5.4,Sunny
2023-02-28,Nizamabad,33.5,18.3,25.9,0.0,81.0,11.6,Partly Cloudy
2023-02-28,Karimnagar,36.7,16.8,26.7,0.0,71.3,14.1,Partly Cloudy
2023-02-28,Khammam,37.5,17.2,27.3,103.0,81.9,8.6,Rainy
2023-02-28,Adilabad,29.5,24.8,27.2,0.0,89.7,7.4,Sunny
2023-02-28,Mahabubnagar,40.4,26.7,33.5,0.0,66.8,13.3,Cloudy
2023-02-28,Nalgonda,28.4,23.0,25.7,111.4,67.4,5.5,Sunny
2023-02-28,Medak,35.1,17.5,26.3,0.0,89.8,7.7,Cloudy
2023-02-28,Siddipet,38.7,25.0,31.8,0.0,43.2,8.8,Rainy
2023-03-01,Hyderabad,28.1,19.3,23.7,0.0,55.1,14.7,Rainy
2023-03-01,Warangal,40.4,24.4,32.4,0.0,75.6,2.0,Rainy
2023-03-01,Nizamabad,33.8,21.7,27.8,61.2,61.4,2.9,Cloudy
2023-03-01,Karimnagar,31.9,21.6,26.7,85.8,75.3,2.0,Sunny
2023-03-01,Khammam,32.4,27.6,30.0,0.0,44.8,2.9,Sunny
2023-03-01,Adilabad,40.8,16.4,28.6,0.0,54.9,9.5,Rainy
2023-03-01,Mahabubnagar,30.5,22.5,26.5,0.0,40.8,11.1,Cloudy
2023-03-01,Nalgonda,39.7,22.7,31.2,0.0,63.2,12.0,Rainy
2023-03-01,Medak,38.9,18.0,28.4,0.0,50.4,6.8,Sunny
2023-03-01,Siddipet,35.0,25.4,30.2,0.0,52.5,2.9,Cloudy
2023-03-02,Hyderabad,39.1,17.1,28.1,0.0,68.3,8.2,Partly Cloudy
2023-03-02,Warangal,33.4,20.3,26.8,0.0,62.1,11.9,Sunny
2023-03-02,Nizamabad,29.5,16.9,23.2,0.0,71.2,3.6,Sunny
2023-03-02,Karimnagar,33.8,23.4,28.6,0.0,68.9,11.7,Partly Cloudy
2023-03-02,Khammam,41.1,16.3,28.7,88.6,55.0,7.4,Rainy
2023-03-02,Adilabad,32.5,15.7,24.1,0.0,61.8,12.1,Rainy
2023-03-02,Mahabubnagar,28.8,17.0,22.9,100.2,68.1,10.4,Partly Cloudy
2023-03-02,Nalgonda,40.2,27.1,33.7,0.0,51.0,3.5,Cloudy
2023-03-02,Medak,30.0,21.1,25.6,0.0,42.0,14.5,Rainy
2023-03-02,Siddipet,33.0,23.8,28.4,0.0,50.4,13.7,Sunny
2023-03-03,Hyderabad,33.1,18.5,25.8,0.0,48.5,8.8,Partly Cloudy
2023-03-03,Warangal,28.0,18.7,23.3,0.0,86.8,8.0,Cloudy
2023-03-03,Nizamabad,28.8,25.6,27.2,0.0,67.4,9.8,Sunny
2023-03-03,Karimnagar,41.5,15.5,28.5,0.0,71.9,14.6,Sunny
2023-03-03,Khammam,39.5,22.2,30.8,0.0,43.3,7.5,Rainy
2023-03-03,Adilabad,33.9,25.3,29.6,75.1,75.8,2.2,Sunny
2023-03-03,Mahabubnagar,30.9,15.6,23.2,0.0,55.1,4.0,Partly Cloudy
2023-03-03,Nalgonda,39.9,16.6,28.3,42.5,86.0,11.3,Cloudy
2023-03-03,Medak,36.4,25.9,31.1,0.0,56.6,8.2,Cloudy
2023-03-03,Siddipet,37.5,25.3,31.4,0.0,88.3,3.1,Sunny
2023-03-04,Hyderabad,37.5,16.8,27.2,0.0,77.7,8.0,Rainy
2023-03-04,Warangal,36.8,17.4,27.1,0.0,73.1,4.5,Sunny
2023-03-04,Nizamabad,29.9,23.2,26.6,0.0,62.4,14.2,Sunny
2023-03-04,Karimnagar,39.7,24.4,32.0,59.2,70.2,11.3,Cloudy
2023-03-04,Khammam,36.6,15.7,26.1,0.0,56.3,7.8,Cloudy
2023-03-04,Adilabad,36.6,17.5,27.1,0.0,77.7,10.1,Sunny
2023-03-04,Mahabubnagar,41.1,18.8,29.9,6.2,41.1,12.4,Rainy
2023-03-04,Nalgonda,38.5,22.6,30.5,9.1,88.5,8.2,Cloudy
2023-03-04,Medak,37.6,18.6,28.1,0.0,75.0,6.0,Partly Cloudy
2023-03-04,Siddipet,34.1,24.7,29.4,0.0,73.2,14.5,Cloudy
2023-03-05,Hyderabad,36.3,20.3,28.3,0.0,71.3,13.4,Rainy
2023-03-05,Warangal,29.2,23.4,26.3,14.2,46.9,13.2,Cloudy
2023-03-05,Nizamabad,40.9,16.9,28.9,0.0,76.9,4.5,Cloudy
2023-03-05,Karimnagar,41.9,17.4,29.7,0.0,82.0,8.3,Rainy
2023-03-05,Khammam,36.6,16.3,26.5,0.0,45.5,6.2,Rainy
2023-03-05,Adilabad,33.5,26.8,30.2,65.3,71.8,2.8,Rainy
2023-03-05,Mahabubnagar,29.4,18.9,24.2,0.0,68.0,4.6,Partly Cloudy
2023-03-05,Nalgonda,36.5,26.0,31.3,80.9,83.8,12.2,Partly Cloudy
2023-03-05,Medak,38.8,25.6,32.2,73.5,65.4,14.3,Sunny
